arabicLetterMark,mark-ar
absQuestionMark,question-ar
absPercentSign,percent-ar
absNumberSign,number-ar
absNumberSign.2,number-ar.2
absNumberSign.3,number-ar.3
absDecimalSeparator,decimalseparator-ar
absThousandsSeparator,thousandseparator-ar
absFivePointedStar,asterisk-ar
ornateLeftParen,parenleft-ar
ornateRightParen,parenright-ar
absYearSign,year-ar
absYearSign.2,year-ar.2
absYearSign.3,year-ar.3
absYearSign.4,year-ar.4
absFootnoteSign,footnotemarker-ar
absFootnoteSign.2,footnotemarker-ar.2
absPageSign,pagenumber-ar
absPageSign.2,pagenumber-ar.2
absPageSign.3,pagenumber-ar.3
absPageSign.4,pagenumber-ar.4
absSamvatSign,samvat-ar
absSamvatSign.2,samvat-ar.2
absSamvatSign.3,samvat-ar.3
absSamvatSign.4,samvat-ar.4
absNumberSignAbove,numbermark-ar
absNumberSignAbove.2,numbermark-ar.2
absNumberSignAbove.3,numbermark-ar.3
absNumberSignAbove.4,numbermark-ar.4
absCubeRoot,cuberoot-ar
absFourthRoot,fourthroot-ar
absRay,ray-ar
absPerMilleSign,perthousand-ar
absPerTenThousandSign,pertenthousand-ar
absAfghaniSign,afghani-ar
absDateSeparator,dateseparator-ar
absVerseSign,verseComma-ar
absMisraSign,misraComma-ar
absSignSindhiAmpersand,sindhiampersand-ar
absSignSindhiPostpositionMen,sindhipostpositionmen-ar
absEndOfAyah,endofayah-ar
absEndOfAyah.2,endofayah-ar.2
absEndOfAyah.3,endofayah-ar.3
absEndOfAyah.alt,endofayah-ar.alt
absEndOfAyah.altB,endofayah-ar.altB
absEndOfAyah.alt.2,endofayah-ar.alt.2
absEndOfAyah.alt.3,endofayah-ar.alt.3
absEndOfAyah.altB.2,endofayah-ar.altB.2
absEndOfAyah.altB.3,endofayah-ar.altB.3
absLigatureAllah,allah-ar
absLigatureAllah.alt,allah-ar.alt
absAlef.allah,alef-ar.allah
absAlefFin.allah,alef-ar.allah.fina
absLamIni.allah1,lam-ar.allah1.init
absLamMed.allah1,lam-ar.allah1.medi
absLamMed.allah2,lam-ar.allah2.medi
absShadda.allah,shadda-ar.allah
absSuperscriptAlef.allah,alefabove-ar.allah
absFatha.allah,fatha-ar.allah
absHehFin.allah,heh-ar.allah.fina
absHehGoalFin.allah,hehgoal-ar.allah.fina
absRialSign,rial
absTurnedDammaBelow,dammaturnedbelow-ar
absCurlyFatha,fathaCurly-ar
absCurlyDamma,dammaCurly-ar
absCurlyKasra,kasraCurly-ar
absCurlyFathatan,fathatanCurly-ar
absCurlyDammatan,dammatanCurly-ar
absCurlyKasratan,kasratanCurly-ar
absTone1DotAbove,toneonedotabove-ar
absTone2DotsAbove,tonetwodotsabove-ar
absToneLoopAbove,toneloopabove-ar
absTone1DotBelow,toneonedotbelow-ar
absTone2DotsBelow,tonetwodotsbelow-ar
absToneLoopBelow,toneloopbelow-ar
absOpenFathatan,openfathatan-ar
absOpenDammatan,opendammatan-ar
absOpenKasratan,openkasratan-ar
absSmallHighWaw,highwaw-ar
absFathaRing,fathaRing-ar
absFathaDotAbove,fathaDotabove-ar
absKasraDotBelow,kasraDotbelow-ar
absLeftArrowheadAbove,leftarrowheadabove-ar
absRightArrowheadAbove,rightarrowheadabove-ar
absLeftArrowheadBelow,leftarrowheadbelow-ar
absRightArrowheadBelow,rightarrowheadbelow-ar
absDoubleRightArrowheadAbove,doublerightarrowheadabove-ar
absDoubleRightArrowheadAboveDot,doublerightarrowheadDotabove-ar
absRightArrowheadAboveDot,rightarrowheadDotabove-ar
absDammaDot,dammaDot-ar
absShortVowelMark,marksidewaysnoonghunna-ar
absDammaMeem,damma_meem-ar
absFathaMeem,fatha_meem-ar
absHamzaFatha,hamza_fatha-ar
absHamzaDamma,hamza_damma-ar
absHamzaDamma.filled,hamza_damma-ar.filled
absHamzaDamma.short,hamza_damma-ar.short
absKasraMeem,kasra_meem-ar
absShaddaAlef,shadda_alef-ar
absShaddaFathatan,shadda_fathatan-ar
absShaddaDammatan,shadda_dammatan-ar
absShaddaDammatan.sixNine,shadda_dammatan-ar.sixNine
absShaddaKasratan,shadda_kasratan-ar
absShaddaFatha,shadda_fatha-ar
absShaddaDamma,shadda_damma-ar
absShaddaDamma.filled,shadda_damma-ar.filled
absShaddaDamma.short,shadda_damma-ar.short
absShaddaKasra,shadda_kasra-ar
enQuad,enquad
emQuad,emquad
enSpace,enspace
emSpace,emspace
threePerEmSpace,threeperemspace
fourPerEmSpace,fourperemspace
sixPerEmSpace,sixperemspace
figureSpace,figurespace
punctuationSpace,punctuationspace
thinSpace,thinspace
hairSpace,hairspace
zerospace,zerowidthspace
zeronojoin,zerowidthnonjoiner
zerojoin,zerowidthjoiner
zeroWidthNoBreakSpace,zeroWidthNoBreakSpace
leftToRightMark,lefttorightmark
rightToLeftMark,righttoleftmark
noBreakHyphen,nonbreakinghyphen
figureDash,figuredash
endash,endash
emdash,emdash
horizontalBar,horizontalbar
quoteleft,quoteleft
quoteleft.arab,quoteleft.arab
quoteright,quoteright
quoteright.arab,quoteright.arab
quotesinglbase,quotesinglbase
quotedblleft,quotedblleft
quotedblleft.arab,quotedblleft.arab
quotedblright,quotedblright
quotedblright.arab,quotedblright.arab
quotedblbase,quotedblbase
dagger,dagger
daggerdbl,daggerdbl
bullet,bullet
ellipsis,ellipsis
hyphenationPoint,hyphenationpoint
lineSeparator,lineseparator
paragraphSeparator,paragraphseparator
leftToRightEmbedding,lefttorightembedding
rightToLeftEmbedding,righttoleftembedding
popDirectionalFormatting,popdirectionalformatting
leftToRightOverride,lefttorightoverride
rightToLeftOverride,righttoleftoverride
narrowNoBreakSpace,narrownbspace
perthousand,perthousand
guilsinglleft,guilsinglleft
guilsinglright,guilsinglright
wordJoiner,wordjoiner
leftToRightIsolate,lefttorightisolate
rightToLeftIsolate,righttoleftisolate
firstStrongIsolate,firststrongisolate
popDirectionalIsolate,popdirectionalisolate
inhibitArabicFormShaping,inhibitformshaping-ar
activateArabicFormShaping,activateformshaping-ar
Euro,euro
trademark,trademark
minus,minus
bulletOperator,bulletoperator
radical,radical
radical.rtl,radical.rtl
circledash,dottedCircle
FontBslnSideBrngMrkrLft,FontBslnSideBrngMrkrLft
FontBslnSideBrngMrkrRt,FontBslnSideBrngMrkrRt
_bar,_bar
_bar2,_bar2
_damma,_damma
_damma.filled,_damma.filled
_dot1,_dot1
_dot1_hat,_dot1_hat
_dot1_smallV,_dot1_smallV
_dot1_tah,_dot1_tah
_dot2h,_dot2h
_dot2h_tah,_dot2h_tah
_dot2v,_dot2v
_dot3d,_dot3d
_dot3h,_dot3h
_dot3u,_dot3u
_dot3u_tah,_dot3u_tah
_dot4,_dot4
_dotCircular,_dotCircular
_four,_four
_gafBar,_gafBar
_gafBar_dot2h,_gafBar_dot2h
_gafBar_dot3u,_gafBar_dot3u
_gafBarCenter,_gafBarCenter
_gafBarShort,_gafBarShort
_gafBarShort_dot2h,_gafBarShort_dot2h
_gafBarShort_dot3u,_gafBarShort_dot3u
_hamza,_hamza
_hamzaDamma,_hamzaDamma
_hamzaDamma.filled,_hamzaDamma.filled
_hat,_hat
_highHamza,_highHamza
_invSmallV,_invSmallV
_lines,_lines
_madda,_madda
_madda.small,_madda.small
_meem,_meem
_noon,_noon
_ring,_ring
_smallV,_smallV
_tah,_tah
_teh,_teh
_three,_three
_two,_two
_vline,_vline
_wasla,_wasla
_wavyHamza,_wavyHamza
